transaction_id,customer_id,account_type,region,category,merchant,amount,currency,timestamp,memo,is_flagged
TXN002226,Customer_0095,savings,Midwest,utilities,Comcast Xfinity,186.21,USD,2023-10-09T14:18:00,Comcast Xfinity electricity bill for the apartment,False
TXN002227,Customer_0491,credit,West,groceries,Walmart Grocery,1943.48,USD,2023-05-12T07:20:00,Quick stop at Walmart Grocery for produce and dairy,False
TXN002228,Customer_0312,checking,West,groceries,Kroger,1449.48,USD,2023-02-04T22:35:00,Quick stop at Kroger for produce and dairy,False
TXN002229,Customer_0086,credit,Southwest,healthcare,CVS Pharmacy,3129.37,USD,2023-12-22T02:17:00,Annual physical copay at CVS Pharmacy,False
TXN002230,Customer_0407,savings,Southwest,utilities,ConEdison,2724.56,USD,2023-01-02T11:22:00,Monthly ConEdison internet and cable bill,False
TXN002231,Customer_0139,credit,Southwest,dining,Chipotle,4028.91,USD,2024-02-06T21:23:00,"Client dinner at Chipotle, discussed Q4 roadmap",False
TXN002232,Customer_0002,checking,Midwest,dining,Panera Bread,2911.52,USD,2023-01-12T18:15:00,"Lunch with the team at Panera Bread, celebrated Q3 results",False
TXN002233,Customer_0142,checking,Southeast,groceries,Walmart Grocery,4018.08,USD,2023-06-03T05:05:00,Quick stop at Walmart Grocery for produce and dairy,False
TXN002234,Customer_0393,credit,Northeast,groceries,Trader Joe's,1724.87,USD,2023-09-02T16:23:00,"Monthly bulk purchase at Trader Joe's, household supplies",False
TXN002235,Customer_0498,credit,Northeast,insurance,USAA,3081.79,USD,2024-03-31T17:34:00,USAA renters insurance quarterly payment,True
TXN002236,Customer_0498,savings,Midwest,shopping,Best Buy,2738.32,USD,2024-03-23T22:38:00,Online order from Best Buy — home office equipment,False
TXN002237,Customer_0029,checking,Southwest,utilities,Comcast Xfinity,3245.14,USD,2024-04-24T09:16:00,Comcast Xfinity electricity bill for the apartment,False
TXN002238,Customer_0250,checking,Southwest,insurance,USAA,3430.58,USD,2024-05-09T01:38:00,Monthly USAA auto insurance premium,False
TXN002239,Customer_0371,credit,Midwest,dining,Olive Garden,2770.03,USD,2023-08-16T02:05:00,Morning coffee and pastry at Olive Garden,False
TXN002240,Customer_0142,credit,Midwest,travel,Airbnb,455.67,USD,2023-02-18T10:10:00,Hotel stay at Airbnb during product summit,False
TXN002241,Customer_0207,checking,Midwest,utilities,Comcast Xfinity,541.28,USD,2024-04-10T21:43:00,Comcast Xfinity wireless plan — family plan renewal,False
TXN002242,Customer_0348,checking,West,travel,Delta Airlines,1020.38,USD,2024-05-03T08:23:00,Hotel stay at Delta Airlines during product summit,False
TXN002243,Customer_0443,credit,Southeast,entertainment,Steam,3143.52,USD,2023-07-21T02:28:00,Movie tickets at Steam — family outing,False
TXN002244,Customer_0174,credit,Southeast,entertainment,Steam,335.06,USD,2023-10-06T13:56:00,Movie tickets at Steam — family outing,False
TXN002245,Customer_0168,credit,Southwest,shopping,IKEA,3928.14,USD,2024-01-20T00:23:00,Online order from IKEA — home office equipment,False
TXN002246,Customer_0155,checking,Southeast,groceries,Trader Joe's,1732.73,USD,2024-01-18T15:52:00,"Monthly bulk purchase at Trader Joe's, household supplies",False
TXN002247,Customer_0025,savings,Northeast,education,Coursera,4081.29,USD,2024-02-07T07:02:00,Coursera course enrollment — data engineering,False
TXN002248,Customer_0272,credit,Northeast,utilities,National Grid,1672.49,USD,2024-03-15T08:53:00,Monthly National Grid internet and cable bill,True
TXN002249,Customer_0023,credit,Northeast,insurance,USAA,54.22,USD,2023-06-18T01:51:00,Monthly USAA auto insurance premium,False
TXN002250,Customer_0174,checking,Southeast,groceries,Trader Joe's,612.97,USD,2024-04-16T11:36:00,Quick stop at Trader Joe's for produce and dairy,False
TXN002251,Customer_0423,checking,West,rent,Metro Realty,3859.32,USD,2023-02-12T01:39:00,Monthly rent payment to Metro Realty,False
TXN002252,Customer_0470,savings,Midwest,shopping,Amazon,3884.37,USD,2023-11-26T08:51:00,Online order from Amazon — home office equipment,False
TXN002253,Customer_0493,credit,Midwest,rent,Urban Living Co,1439.01,USD,2023-10-20T10:14:00,Monthly rent payment to Urban Living Co,False
TXN002254,Customer_0281,credit,West,dining,Olive Garden,2839.64,USD,2023-12-23T20:22:00,"Lunch with the team at Olive Garden, celebrated Q3 results",False
TXN002255,Customer_0444,checking,Southwest,entertainment,AMC Theaters,1794.63,USD,2024-01-15T04:07:00,In-app purchase on AMC Theaters platform,False
TXN002256,Customer_0121,savings,Northeast,education,Coursera,3148.85,USD,2024-03-06T04:19:00,Textbook purchase at Coursera for continuing ed,False
TXN002257,Customer_0079,savings,West,groceries,Kroger,1337.02,USD,2023-01-17T04:12:00,"Weekly grocery run at Kroger, stocked up on essentials",False
TXN002258,Customer_0489,checking,Northeast,dining,The Cheesecake Factory,1646.42,USD,2023-03-11T14:14:00,Morning coffee and pastry at The Cheesecake Factory,False
TXN002259,Customer_0028,savings,Southwest,dining,Panera Bread,3641.29,USD,2024-03-26T18:03:00,"Client dinner at Panera Bread, discussed Q4 roadmap",False
TXN002260,Customer_0168,savings,West,travel,Uber,342.36,USD,2023-09-29T01:45:00,Hotel stay at Uber during product summit,False
TXN002261,Customer_0356,savings,Southwest,entertainment,AMC Theaters,441.35,USD,2023-02-25T10:46:00,AMC Theaters monthly subscription auto-renewal,False
TXN002262,Customer_0273,savings,West,rent,Apartment LLC,4196.16,USD,2023-11-04T22:25:00,Lease renewal fee at Apartment LLC,False
TXN002263,Customer_0100,savings,Southwest,shopping,Best Buy,3983.86,USD,2024-05-21T08:40:00,In-store purchase at Best Buy — seasonal wardrobe,False
TXN002264,Customer_0240,checking,Southeast,education,Chegg,4297.03,USD,2023-09-06T23:44:00,Chegg annual learning subscription,False
TXN002265,Customer_0413,credit,Northeast,education,Coursera,1197.79,USD,2023-07-10T05:01:00,Coursera annual learning subscription,False
TXN002266,Customer_0074,credit,Southwest,shopping,IKEA,980.48,USD,2024-05-05T06:50:00,Online order from IKEA — home office equipment,False
TXN002267,Customer_0472,checking,Midwest,utilities,Verizon,-434.95,USD,2023-09-03T05:52:00,Verizon electricity bill for the apartment,False
TXN002268,Customer_0133,checking,West,education,Chegg,3868.3,USD,2024-04-29T07:39:00,Chegg annual learning subscription,False
TXN002269,Customer_0073,checking,Southeast,travel,Marriott Hotels,2409.45,USD,2023-09-02T21:11:00,Car rental from Marriott Hotels for client site visit,True
TXN002270,Customer_0316,checking,Southeast,dining,The Cheesecake Factory,4462.13,USD,2023-06-29T16:17:00,Morning coffee and pastry at The Cheesecake Factory,False
TXN002271,Customer_0269,checking,Southwest,utilities,ConEdison,2970.99,USD,2023-01-10T21:30:00,ConEdison electricity bill for the apartment,False
TXN002272,Customer_0065,savings,Northeast,healthcare,CVS Pharmacy,3793.12,USD,2024-03-29T10:27:00,Annual physical copay at CVS Pharmacy,False
TXN002273,Customer_0064,checking,Northeast,rent,First Place Rentals,911.82,USD,2024-02-07T09:15:00,Monthly rent payment to First Place Rentals,False
TXN002274,Customer_0078,checking,West,travel,Marriott Hotels,4468.06,USD,2024-04-05T14:29:00,Hotel stay at Marriott Hotels during product summit,False
TXN002275,Customer_0489,savings,West,dining,Panera Bread,2280.51,USD,2023-11-02T23:30:00,Morning coffee and pastry at Panera Bread,True
TXN002276,Customer_0018,savings,Southwest,education,Coursera,-192.33,USD,2023-11-17T05:39:00,Coursera course enrollment — data engineering,False
TXN002277,Customer_0020,credit,West,entertainment,Spotify,1298.05,USD,2023-11-01T23:03:00,Movie tickets at Spotify — family outing,False
TXN002278,Customer_0243,savings,Southwest,education,MIT OpenCourseWare,3040.91,USD,2023-06-21T13:29:00,MIT OpenCourseWare course enrollment — data engineering,False
TXN002279,Customer_0082,checking,Northeast,healthcare,Urgent Care Now,3789.15,USD,2023-09-08T22:25:00,Prescription refill at Urgent Care Now,False
TXN002280,Customer_0207,savings,West,insurance,Progressive,3812.04,USD,2023-03-14T09:36:00,Life insurance premium payment to Progressive,False
TXN002281,Customer_0268,checking,Southwest,healthcare,Urgent Care Now,2907.37,USD,2024-05-11T23:36:00,Annual physical copay at Urgent Care Now,False
TXN002282,Customer_0260,savings,Northeast,entertainment,Apple iTunes,1163.31,USD,2023-11-19T10:00:00,Apple iTunes monthly subscription auto-renewal,False
TXN002283,Customer_0224,savings,Southeast,rent,Urban Living Co,3706.84,USD,2023-05-11T04:47:00,Monthly rent payment to Urban Living Co,False
TXN002284,Customer_0368,credit,Southwest,rent,Metro Realty,460.92,USD,2024-06-30T20:04:00,Security deposit — Metro Realty,False
TXN002285,Customer_0117,savings,Northeast,dining,The Cheesecake Factory,1300.98,USD,2023-01-05T22:04:00,Morning coffee and pastry at The Cheesecake Factory,False
TXN002286,Customer_0084,checking,Southeast,education,Chegg,3147.06,USD,2024-06-27T22:58:00,Chegg annual learning subscription,False
TXN002287,Customer_0083,savings,West,education,MIT OpenCourseWare,3721.07,USD,2024-04-17T23:32:00,MIT OpenCourseWare course enrollment — data engineering,False
TXN002288,Customer_0066,checking,West,dining,Olive Garden,2370.97,USD,2024-06-22T20:34:00,Morning coffee and pastry at Olive Garden,False
TXN002289,Customer_0035,savings,Southwest,groceries,Walmart Grocery,2462.22,USD,2023-02-20T12:44:00,"Monthly bulk purchase at Walmart Grocery, household supplies",False
TXN002290,Customer_0240,credit,Southwest,utilities,ConEdison,2892.74,USD,2023-10-05T12:01:00,ConEdison wireless plan — family plan renewal,False
TXN002291,Customer_0291,savings,Southeast,healthcare,Urgent Care Now,3091.71,USD,2023-09-05T00:54:00,Annual physical copay at Urgent Care Now,False
TXN002292,Customer_0430,credit,Northeast,education,Udemy,1780.4,USD,2023-05-25T13:05:00,Udemy course enrollment — data engineering,False
TXN002293,Customer_0164,credit,West,travel,Delta Airlines,1887.03,USD,2024-06-02T13:17:00,Flight to Chicago via Delta Airlines for annual conference,False
TXN002294,Customer_0455,savings,Midwest,insurance,Allstate,1478.36,USD,2023-04-13T05:16:00,Allstate renters insurance quarterly payment,False
TXN002295,Customer_0173,credit,West,entertainment,Netflix,240.1,USD,2024-06-27T04:18:00,Netflix monthly subscription auto-renewal,False
TXN002296,Customer_0055,checking,Southeast,healthcare,CVS Pharmacy,1724.85,USD,2023-09-20T09:16:00,Annual physical copay at CVS Pharmacy,False
TXN002297,Customer_0074,checking,Southeast,insurance,USAA,2128.03,USD,2024-06-25T13:58:00,Life insurance premium payment to USAA,False
TXN002298,Customer_0421,savings,Northeast,shopping,Amazon,3491.01,USD,2023-03-07T14:01:00,Flash sale purchase at Amazon,False
TXN002299,Customer_0480,savings,Southeast,shopping,Target,3969.13,USD,2023-08-06T16:41:00,Online order from Target — home office equipment,False
TXN002300,Customer_0274,checking,Northeast,travel,Delta Airlines,-307.67,USD,2023-10-12T23:04:00,Car rental from Delta Airlines for client site visit,False
TXN002301,Customer_0422,credit,West,rent,Apartment LLC,3466.86,USD,2024-05-11T18:56:00,Lease renewal fee at Apartment LLC,False
TXN002302,Customer_0186,savings,Southwest,entertainment,AMC Theaters,2500.8,USD,2023-10-04T16:00:00,AMC Theaters monthly subscription auto-renewal,False
TXN002303,Customer_0385,credit,West,groceries,Kroger,1595.95,USD,2023-11-03T16:00:00,"Weekly grocery run at Kroger, stocked up on essentials",False
TXN002304,Customer_0425,credit,Southwest,education,Udemy,-171.71,USD,2023-02-16T04:42:00,Udemy annual learning subscription,False
TXN002305,Customer_0334,checking,Southeast,groceries,Trader Joe's,2778.38,USD,2023-04-03T11:58:00,"Monthly bulk purchase at Trader Joe's, household supplies",False
TXN002306,Customer_0009,savings,Southeast,travel,Uber,1265.25,USD,2023-11-16T04:02:00,Car rental from Uber for client site visit,False
TXN002307,Customer_0224,savings,Midwest,rent,Sunset Apartments,2071.96,USD,2024-01-10T03:42:00,Lease renewal fee at Sunset Apartments,False
TXN002308,Customer_0268,credit,Southeast,insurance,Allstate,1206.54,USD,2023-07-26T00:32:00,Life insurance premium payment to Allstate,False
TXN002309,Customer_0203,credit,Southwest,travel,Hertz,3541.25,USD,2023-10-11T03:36:00,Hotel stay at Hertz during product summit,False
TXN002310,Customer_0378,credit,Midwest,utilities,Comcast Xfinity,4369.98,USD,2024-01-21T22:39:00,Monthly Comcast Xfinity internet and cable bill,False
TXN002311,Customer_0265,checking,Northeast,travel,Airbnb,3774.7,USD,2024-03-30T06:44:00,Hotel stay at Airbnb during product summit,True
TXN002312,Customer_0469,credit,Northeast,shopping,Target,965.3,USD,2024-01-16T02:51:00,Flash sale purchase at Target,False
TXN002313,Customer_0076,savings,Midwest,dining,Panera Bread,2255.43,USD,2023-12-15T18:19:00,Morning coffee and pastry at Panera Bread,False
TXN002314,Customer_0121,checking,West,insurance,USAA,4201.37,USD,2023-05-28T07:41:00,Monthly USAA auto insurance premium,False
TXN002315,Customer_0088,checking,West,education,Barnes & Noble,-79.99,USD,2023-02-27T01:45:00,Barnes & Noble annual learning subscription,False
TXN002316,Customer_0322,credit,West,shopping,Best Buy,3928.78,USD,2023-02-26T21:56:00,In-store purchase at Best Buy — seasonal wardrobe,False
TXN002317,Customer_0322,savings,West,education,Chegg,1456.71,USD,2024-05-23T10:20:00,Chegg annual learning subscription,False
TXN002318,Customer_0432,savings,Southeast,insurance,Geico,2435.84,USD,2024-04-18T16:04:00,Life insurance premium payment to Geico,False
TXN002319,Customer_0155,savings,Southwest,dining,The Cheesecake Factory,2713.36,USD,2024-02-04T05:25:00,"Client dinner at The Cheesecake Factory, discussed Q4 roadmap",False
TXN002320,Customer_0106,credit,Northeast,utilities,Verizon,2479.47,USD,2023-06-09T00:43:00,Verizon electricity bill for the apartment,False
TXN002321,Customer_0093,checking,Southwest,dining,Starbucks,2673.58,USD,2023-01-29T20:54:00,"Lunch with the team at Starbucks, celebrated Q3 results",False
TXN002322,Customer_0332,credit,Southwest,dining,Olive Garden,453.46,USD,2024-02-01T20:50:00,Morning coffee and pastry at Olive Garden,False
TXN002323,Customer_0469,savings,West,insurance,State Farm,2921.61,USD,2023-02-07T03:03:00,Monthly State Farm auto insurance premium,False
TXN002324,Customer_0074,savings,Southwest,travel,Marriott Hotels,3508.11,USD,2023-08-25T07:17:00,Hotel stay at Marriott Hotels during product summit,False
TXN002325,Customer_0472,checking,Southeast,insurance,Allstate,1370.53,USD,2023-11-20T01:26:00,Life insurance premium payment to Allstate,False
TXN002326,Customer_0374,checking,Southeast,education,Barnes & Noble,1864.88,USD,2023-12-13T11:44:00,Barnes & Noble annual learning subscription,False
TXN002327,Customer_0431,credit,Southeast,education,Chegg,3330.11,USD,2023-04-13T10:21:00,Chegg course enrollment — data engineering,False
TXN002328,Customer_0048,credit,West,groceries,Walmart Grocery,-67.85,USD,2023-08-16T16:17:00,Quick stop at Walmart Grocery for produce and dairy,False
TXN002329,Customer_0276,checking,Northeast,entertainment,AMC Theaters,1403.75,USD,2023-03-20T09:04:00,AMC Theaters monthly subscription auto-renewal,False
TXN002330,Customer_0079,checking,Midwest,education,Coursera,4139.26,USD,2023-02-20T06:25:00,Coursera annual learning subscription,False
TXN002331,Customer_0479,credit,Southwest,education,Coursera,2826.89,USD,2023-03-18T23:02:00,Textbook purchase at Coursera for continuing ed,False
TXN002332,Customer_0119,credit,Midwest,education,Chegg,-441.83,USD,2023-10-01T11:27:00,Chegg annual learning subscription,False
TXN002333,Customer_0469,checking,West,entertainment,Steam,2587.4,USD,2024-03-13T09:52:00,In-app purchase on Steam platform,True
TXN002334,Customer_0389,savings,Southwest,shopping,Target,2761.14,USD,2023-08-02T03:22:00,Online order from Target — home office equipment,False
TXN002335,Customer_0466,credit,Southeast,education,MIT OpenCourseWare,3180.35,USD,2024-03-25T07:06:00,Textbook purchase at MIT OpenCourseWare for continuing ed,False
TXN002336,Customer_0046,savings,Southwest,insurance,State Farm,174.67,USD,2024-01-13T22:42:00,Life insurance premium payment to State Farm,False
TXN002337,Customer_0438,credit,Midwest,travel,Marriott Hotels,791.85,USD,2023-03-12T17:22:00,Flight to Chicago via Marriott Hotels for annual conference,False
TXN002338,Customer_0013,savings,Southeast,entertainment,Apple iTunes,2625.94,USD,2023-11-04T09:50:00,Apple iTunes monthly subscription auto-renewal,False
TXN002339,Customer_0381,credit,Southwest,education,MIT OpenCourseWare,799.2,USD,2024-01-01T17:18:00,Textbook purchase at MIT OpenCourseWare for continuing ed,False
TXN002340,Customer_0059,savings,Northeast,education,MIT OpenCourseWare,4193.85,USD,2024-03-28T00:21:00,MIT OpenCourseWare annual learning subscription,True
TXN002341,Customer_0290,credit,Northeast,travel,Marriott Hotels,2313.72,USD,2023-10-21T03:14:00,Flight to Chicago via Marriott Hotels for annual conference,False
TXN002342,Customer_0030,credit,Southwest,entertainment,AMC Theaters,2160.41,USD,2023-09-19T17:13:00,Movie tickets at AMC Theaters — family outing,False
TXN002343,Customer_0415,credit,Southeast,education,MIT OpenCourseWare,3313.07,USD,2024-02-19T09:42:00,MIT OpenCourseWare course enrollment — data engineering,False
